T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances,lights
23.0,38.59,19.73,41.96666667,23.39,37.5,20.7,40.79,19.7,47.50444444,1.8633333330000001,65.67277778,20.79,35.60833333,23.12777778,42.95277778,19.7,40.32666667,1.5,759.2,97.0,1.0,20.0,1.1,17.25346752,17.25346752,70,0
23.0,38.59,19.66666667,42.06,23.39,37.5,20.7,40.73,19.7,47.44444444,1.820555556,66.04888889,20.79,35.82055556,23.1,43.26055556,19.7,40.46666667,1.63,759.1333333,96.0,1.0,21.16666667,1.07,7.180993911,7.180993911,50,0
22.96333333,38.46666667,19.53333333,42.06,23.39,37.5,20.7,40.7,19.7,47.41111111,1.8572222219999999,66.90388889,20.79,35.9,23.08888889,43.52388889,19.79,40.59,1.77,759.0666667,95.0,1.0,22.33333333,1.03,44.74426579,44.74426579,60,0
22.865,38.3725,19.46333333,42.2,23.35666667,37.5,20.63333333,40.56666667,19.7,47.4,1.8633333330000001,67.22166667,20.82333333,35.96,23.02777778,43.60444444,19.79,40.66333333,1.9,759.0,94.0,1.0,23.5,1.0,17.36420835,17.36420835,50,0
22.79,38.23,19.39,42.2,23.29,37.56,20.66666667,40.56,19.7,47.33277778,1.844444444,67.53222222,20.82333333,36.015,23.0,43.67,19.73,40.82666667,2.03,758.9333333,93.0,1.0,24.66666667,0.9670000000000001,15.13413592,15.13413592,50,0
22.79,38.09,19.29,42.32666667,23.29,37.5,20.6,40.5,19.7,47.29,1.955555556,68.11888889,20.80111111,36.20166667,22.97555556,43.90333333,19.79,40.9,2.17,758.8666667,92.0,1.0,25.83333333,0.9329999999999999,5.404514377000001,5.404514377000001,50,0
22.79,38.03,19.29,42.32666667,23.29,37.56,20.6,40.4,19.67777778,47.255,1.8811111109999998,68.12055556,20.82333333,36.56444444,22.93888889,44.11055556,19.79,41.0,2.3,758.8,91.0,1.0,27.0,0.9,28.70839054,28.70839054,50,0
22.7,38.0,19.2,42.2,23.29,37.5,20.6,40.4,19.66666667,47.18333333,1.887777778,68.40444444,20.86222222,36.63,22.89611111,44.2,19.79,41.06,2.65,758.8,90.16666667,1.333333333,27.16666667,1.12,28.87542871,28.87542871,50,0
22.7,37.93333333,19.13333333,42.2,23.29,37.5,20.6,40.4,19.67222222,47.16944444,1.791111111,68.02,20.85666667,36.63333333,22.89,44.245,19.79,41.15666667,3.0,758.8,89.33333333,1.6666666669999999,27.33333333,1.33,10.28919545,10.28919545,60,0
22.66666667,37.86333333,19.1,42.2,23.29,37.5,20.6,40.32666667,19.6,47.09,1.6266666669999998,67.32944444,20.82333333,36.59833333,22.89,44.285,19.79,41.29,3.35,758.8,88.5,2.0,27.5,1.55,22.8760059,22.8760059,60,0
22.6,37.79,19.03333333,42.06666667,23.29,37.5,20.6,40.29,19.6,47.09,1.503333333,67.25611111,20.80111111,36.69277778,22.84,44.155,19.79,41.4,3.7,758.8,87.66666667,2.333333333,27.66666667,1.77,3.381380904,3.381380904,50,0
22.6,37.79,19.0,41.96666667,23.29,37.56,20.53333333,40.29,19.6,47.075,1.688888889,68.225,20.82888889,36.85333333,22.79,44.085,19.79,41.425,4.05,758.8,86.83333333,2.666666667,27.83333333,1.98,31.84021305,31.84021305,60,0
22.53333333,37.73,18.9175,41.975,23.29,37.5,20.56666667,40.2,19.6,47.03,1.616111111,67.705,20.79,36.91666667,22.79,44.01,19.79,41.5,4.4,758.8,86.0,3.0,28.0,2.2,40.252286299999994,40.252286299999994,60,0
22.5,37.7,18.82333333,41.93333333,23.29,37.5,20.5,40.2,19.6,47.0,1.3911111109999998,67.01666667,20.79,37.02,22.79,43.91666667,19.79,41.59,4.33,758.75,86.0,3.0,27.83333333,2.13,22.24646927,22.24646927,50,0
22.5,37.7,18.79,41.9,23.29,37.5,20.5,40.2,19.6,47.0,1.378888889,67.36055556,20.79555556,37.005,22.79,43.82055556,19.79,41.59,4.27,758.7,86.0,3.0,27.66666667,2.07,41.86467184,41.86467184,50,0
22.39,37.59,18.79,41.96666667,23.29,37.5,20.5,40.09,19.6,47.0,1.292777778,66.91277778,20.80666667,37.015,22.775,43.775,19.79,41.62666667,4.2,758.65,86.0,3.0,27.5,2.0,27.98621944,27.98621944,50,0
22.39,37.59,18.7,42.0,23.29,37.5,20.42666667,40.03,19.6,47.0,1.138888889,66.32611111,20.81777778,37.11777778,22.7,43.7,19.79,41.76,4.13,758.6,86.0,3.0,27.33333333,1.93,34.70709339,34.70709339,50,0
22.29,37.59,18.7,42.0,23.29,37.5,20.39,40.0,19.57777778,46.95,1.05,66.14,20.81777778,37.17555556,22.7,43.60333333,19.79,41.82666667,4.07,758.55,86.0,3.0,27.16666667,1.87,13.65770499,13.65770499,50,0
22.29,37.59,18.7,42.09,23.29,37.5,20.39,39.93333333,19.6,46.92222222,0.944444444,66.12666667,20.80111111,37.03333333,22.7,43.51,19.79,41.9,4.0,758.5,86.0,3.0,27.0,1.8,47.31963448,47.31963448,40,0
22.29,37.59,18.63333333,42.03,23.29,37.5,20.39,39.86333333,19.6,46.93333333,0.988888889,66.73833333,20.79,36.97222222,22.68333333,43.33444444,19.79,42.0,3.87,758.4333333,86.33333333,2.833333333,26.5,1.73,0.22416926199999998,0.22416926199999998,40,0
22.23,37.53,18.6,42.12666667,23.29,37.5,20.39,39.79,19.6,46.91818182,0.9833333329999999,66.95833333,20.79,36.9,22.6,43.20692308,19.79,42.06,3.73,758.3666667,86.66666667,2.666666667,26.0,1.67,15.0902634,15.0902634,40,0
22.2,37.5,18.53333333,42.26,23.29,37.43333333,20.39,39.76,19.51818182,46.91818182,1.1,67.495,20.79,37.095,22.6,43.26545455,19.79,42.09,3.6,758.3,87.0,2.5,25.5,1.6,19.5883603,19.5883603,30,0
22.2,37.5,18.5,42.29,23.29,37.5,20.32333333,39.7,19.52222222,46.92222222,1.145454545,67.8,20.79,37.20875,22.6,43.23,19.79,42.16333333,3.47,758.2333332999999,87.33333333,2.333333333,25.0,1.53,27.17670676,27.17670676,50,0
22.1,37.5,18.5,42.43,23.29,37.5,20.35666667,39.7,19.51111111,46.9,1.191666667,67.9575,20.79,37.27363636,22.58125,43.138125,19.79,42.09,3.33,758.1666667000001,87.66666667,2.166666667,24.5,1.47,33.74256234,33.74256234,50,0
22.1,37.5,18.39,42.4,23.29,37.5,20.29,39.7,19.5,46.9,1.217142857,68.19952381,20.79,37.25,22.55555556,43.02944444,19.79,42.09,3.2,758.1,88.0,2.0,24.0,1.4,1.244909607,1.244909607,60,0
22.1,37.5,18.39,42.46666667,23.29,37.5,20.29,39.59,19.5,46.893125,1.3885,68.6705,20.79,37.29,22.5,42.93888889,19.79,42.09,3.17,758.0166667000001,88.0,2.166666667,23.83333333,1.37,17.86671757,17.86671757,50,0
22.0,37.4,18.29,42.53,23.29,37.5,20.29,39.59,19.5,46.88166667,1.4984210530000002,68.84052632,20.79,37.31444444,22.5,42.98888889,19.79,42.16333333,3.13,757.9333333,88.0,2.333333333,23.66666667,1.33,7.23392322,7.23392322,50,0
22.0,37.4,18.29,42.59,23.2,37.5,20.29,39.59,19.5,46.9,1.6,68.9,20.79,37.29,22.5,42.91666667,19.79,42.2,3.1,757.85,88.0,2.5,23.5,1.3,28.90197294,28.90197294,60,0
22.0,37.4,18.29,42.59,23.26,37.56,20.29,39.59,19.5,46.85722222,1.6411764709999999,68.95294118,20.79,37.215,22.48777778,42.79833333,19.79,42.2,3.07,757.7666667000001,88.0,2.666666667,23.33333333,1.27,1.255330315,1.255330315,50,0
22.0,37.4,18.23,42.59,23.26,37.56,20.26,39.56,19.5,46.80222222,1.75,69.12,20.79,37.225,22.40833333,42.715,19.79,42.2,3.03,757.6833333,88.0,2.833333333,23.16666667,1.23,37.66356424,37.66356424,60,0
21.89,37.4,18.2,42.62666667,23.2,37.5,20.2,39.5,19.5,46.82666667,1.8633333330000001,69.29111111,20.77,37.35722222,22.39,42.7,19.79,42.2,3.0,757.6,88.0,3.0,23.0,1.2,25.34687185,25.34687185,60,0
21.89,37.4,18.175,42.7225,23.29,37.59,20.2,39.46666667,19.5,46.82666667,1.944545455,69.42636364,20.79,37.41666667,22.39,42.66944444,19.79,42.2,3.12,757.5333333,87.66666667,3.166666667,23.0,1.27,39.4200763,39.4200763,50,0
21.79,37.29,18.1,42.79,23.29,37.59,20.175,39.4,19.5,46.83,2.055454545,69.63727273,20.79,37.45833333,22.39,42.67,19.79,42.29,3.23,757.4666667,87.33333333,3.333333333,23.0,1.33,47.04090818,47.04090818,50,0
21.79,37.29,18.1,42.79,23.29,37.7,20.16666667,39.4,19.5,46.85,2.287272727,69.83272727,20.79,37.5,22.37181818,42.61,19.79,42.29,3.35,757.4,87.0,3.5,23.0,1.4,2.281636279,2.281636279,50,0
21.79,37.29,18.03333333,42.79,23.29,37.7,20.1,39.4,19.5,46.82666667,2.45,70.03388889,20.77,37.5,22.31777778,42.61444444,19.79,42.4,3.47,757.3333332999999,86.66666667,3.666666667,23.0,1.47,20.766723100000004,20.766723100000004,40,0
21.73,37.29,18.03333333,42.93333333,23.26,37.66333333,20.1,39.4,19.5,46.79,2.622777778,70.15111111,20.77,37.5,22.34,42.645,19.79,42.4,3.58,757.2666667000001,86.33333333,3.833333333,23.0,1.53,34.25423534,34.25423534,50,0
21.7,37.29,18.03333333,42.93333333,23.2,37.59,20.1,39.36333333,19.5,46.79,2.76,70.19,20.76,37.5,22.30666667,42.72,19.79,42.4,3.7,757.2,86.0,4.0,23.0,1.6,24.29725419,24.29725419,60,0
21.7,37.36333333,18.0,42.93333333,23.2,37.7,20.1,39.36333333,19.47555556,46.77,2.935555556,70.38166667,20.76,37.555,22.29,42.7,19.79,42.4,3.83,757.1666667000001,85.66666667,4.0,23.66666667,1.67,32.15650094,32.15650094,60,0
21.66666667,37.36333333,17.92666667,43.0,23.2,37.7,20.1,39.29,19.5,46.79,3.145,70.5,20.745,37.59,22.29,42.7,19.79,42.4,3.97,757.1333333,85.33333333,4.0,24.33333333,1.73,24.07784514,24.07784514,60,0
21.66666667,37.36333333,17.89,43.03,23.2,37.73,20.1,39.29,19.47555556,46.77,3.3588888889999997,70.67666667,20.725,37.58,22.29,42.7,19.79,42.4,4.1,757.1,85.0,4.0,25.0,1.8,11.12432606,11.12432606,50,0
21.6,37.29,17.89,43.09,23.2,37.73,20.1,39.29,19.47555556,46.77,3.545,70.81111111,20.735,37.55,22.26,42.66333333,19.79,42.36333333,4.23,757.0666667,84.66666667,4.0,25.66666667,1.87,11.54214473,11.54214473,60,0
21.6,37.36333333,17.89,43.09,23.23,37.73,20.03333333,39.29,19.445,46.745,3.7166666669999997,70.95555556,20.715,37.58,22.265,42.66944444,19.79,42.29,4.37,757.0333333,84.33333333,4.0,26.33333333,1.93,11.61857053,11.61857053,40,0
21.6,37.4,17.89,43.09,23.29,37.79,20.06666667,39.26,19.445,46.745,3.845,71.03,20.73,37.66222222,22.225,42.62055556,19.79,42.29,4.5,757.0,84.0,4.0,27.0,2.0,30.65522197,30.65522197,60,0
21.525,37.4,17.89,43.09,23.2,37.7,20.0,39.26,19.43277778,46.735,3.966111111,71.055,20.725,37.835,22.2,42.59,19.79,42.36333333,4.75,756.95,83.66666667,4.166666667,26.5,2.18,17.12321325,17.12321325,50,0
21.5,37.4,17.89,43.09,23.2225,37.7675,20.0,39.29,19.43277778,46.735,4.13,71.12444444,20.765,37.83277778,22.2,42.67,19.79,42.4,5.0,756.9,83.33333333,4.333333333,26.0,2.37,46.07852834,46.07852834,50,0
21.5,37.5,18.0,43.06,23.23,37.73,20.0,39.23,19.40833333,46.69055556,4.3088888889999994,71.27611111,20.74,37.82055556,22.2,42.86277778,19.79,42.4,5.25,756.85,83.0,4.5,25.5,2.55,40.10771058,40.10771058,50,0
21.5,37.5,18.0,42.93333333,23.2,37.79,20.0,39.23,19.39,46.7,4.617222222,71.52277778,20.7,37.85111111,22.2,43.01388889,19.79,42.5,5.5,756.8,82.66666667,4.666666667,25.0,2.73,33.36309767,33.36309767,60,0
21.42666667,37.43333333,18.03333333,42.9,23.26,37.79,20.0,39.29,19.39,46.7,4.889090909,71.66272727,20.7,37.9,22.2,43.09,19.79,42.5,5.75,756.75,82.33333333,4.833333333,24.5,2.92,3.9141620969999997,3.9141620969999997,70,0
21.42666667,37.56,18.16666667,42.82666667,23.23,37.73,20.0,39.29,19.41444444,46.72,5.33125,71.97,20.7,38.02454545,22.18,43.14866667,19.79,42.5,6.0,756.7,82.0,5.0,24.0,3.1,46.91301275,46.91301275,80,0
21.39,37.62666667,18.23,42.7,23.23,37.65666667,20.0,39.49,19.39,46.7,5.7416666670000005,72.205,20.7,38.09,22.17272727,43.29090909,19.815,42.45,6.13,756.7,83.0,5.666666667,23.33333333,3.4,18.04318964,18.04318964,90,0
21.39,37.76,18.365,42.7225,23.2,37.4,20.0,40.0,19.39,46.71,6.2016666670000005,72.52277778,20.7,38.145,22.13888889,43.56166667,19.82333333,42.36,6.27,756.7,84.0,6.333333333,22.66666667,3.7,2.1734751880000003,2.1734751880000003,60,0
21.39,37.93333333,18.39,42.79,23.13333333,37.32666667,20.075,40.35,19.39,46.72,6.508888889,72.64666667,20.7,38.09,22.13888889,43.81055556,19.79,42.26,6.4,756.7,85.0,7.0,22.0,4.0,37.79347974,37.79347974,60,0
21.39,38.19333333,18.5,43.0,23.1,37.2,20.1,40.4,19.39,46.73,6.807272727000001,72.80727273,20.7,38.13714286,22.12857143,43.9,19.79,42.2,6.53,756.7,86.0,7.666666667,21.33333333,4.3,28.84116785,28.84116785,50,0
21.39,38.46333333,18.42666667,43.0,23.1,37.2,20.1,40.26,19.39,46.7,6.9,72.56,20.7,38.33333333,22.1,43.9,19.79,42.2,6.67,756.7,87.0,8.333333332999999,20.66666667,4.6,35.4573012,35.4573012,60,0
21.39,38.66333333,18.46333333,43.32666667,23.06666667,37.09,20.1,40.12666667,19.39,46.79,6.9,72.36666667,20.7,38.53,22.1,44.03,19.79,42.2,6.8,756.7,88.0,9.0,20.0,4.9,26.2551141,26.2551141,50,0
21.39,39.06666667,18.46333333,43.6,23.0,37.09,20.1,39.96666667,19.39,46.79,6.963333333,72.39666667,20.7,38.72333333,22.1,44.09,19.79,42.16333333,7.08,756.6666667000001,88.16666667,8.666666667000001,20.66666667,5.22,18.42516758,18.42516758,50,0
21.39,39.2,18.42666667,43.96333333,22.96333333,37.06,20.1,39.9,19.39,46.86333333,7.296666667,72.79666667,20.7,38.93333333,22.1,44.23,19.79,42.09,7.37,756.6333333,88.33333333,8.333333332999999,21.33333333,5.53,47.63841361,47.63841361,50,0
21.39,39.2,18.5,44.22333333,22.89,37.06,20.1,39.9,19.39,46.86333333,7.66,73.03,20.7,39.13333333,22.1,44.29,19.79,42.06,7.65,756.6,88.5,8.0,22.0,5.85,32.11481129,32.11481129,60,0
21.39,39.26,18.5,44.4,22.89,37.09,20.1,39.96666667,19.39,46.9,8.0,73.29666667,20.7,39.29,22.1,44.43333333,19.79,42.0,7.93,756.5666667,88.66666667,7.666666667,22.66666667,6.17,40.64097834,40.64097834,110,0
21.39,39.36,18.56666667,44.46666667,22.89,37.16333333,20.06666667,39.96666667,19.39,46.9,8.366666667,73.36666667,20.76,39.36333333,22.1,44.83333333,19.79,41.9,8.22,756.5333333,88.83333333,7.333333333,23.33333333,6.48,30.89795432,30.89795432,50,0
21.39,39.56,18.6,44.59,22.89,37.12666667,20.06666667,40.02666667,19.39,46.9,8.626666667,73.22666667,20.7,39.36333333,22.1,45.1,19.79,41.9,8.5,756.5,89.0,7.0,24.0,6.8,30.82867606,30.82867606,150,0
21.39,39.76,18.6,44.59,22.89,37.12666667,20.03333333,40.06666667,19.46333333,53.3,8.83,72.96666667,20.7,39.36333333,22.1,45.26,19.79,41.79,8.68,756.4,88.33333333,6.833333333,24.83333333,6.85,49.40547014,49.40547014,210,0
21.7,42.09,20.2,43.09,24.23,38.83,20.29,40.76,20.0,63.0,14.72666667,44.6,21.0,37.62666667,22.6,41.23,19.92666667,42.0,12.7,754.6,69.0,9.0,40.0,7.0,19.22938168,19.22938168,100,20
21.76,42.16333333,20.29,43.53,23.96333333,38.43,20.29,40.7,20.0,60.95666667,14.72666667,44.6,21.1,37.52666667,22.6,41.32666667,20.0,42.06,12.9,754.4833332999999,67.83333333,8.833333332999999,40.0,6.98,18.60394351,18.60394351,80,10
21.79,42.09,20.35666667,43.46333333,23.89,38.29,20.29,40.59,19.92666667,59.76333333,14.86666667,44.92666667,21.1,37.4,22.6,41.3725,20.0,42.12666667,13.2,754.3666667,66.66666667,8.666666667000001,40.0,6.97,25.79939171,25.79939171,140,0
21.79,42.29666667,20.42666667,43.46333333,23.79,38.09,20.29,40.53,19.96333333,58.69666667,15.0,41.1425,21.13333333,37.36333333,22.6,41.15666667,19.92666667,42.2,13.4,754.25,65.5,8.5,40.0,6.95,33.5521077,33.5521077,80,0
21.89,43.09,20.5,43.59,23.79,38.09,20.32333333,40.5,19.89,57.89666667,15.26,39.45666667,21.2,37.23,22.7,41.09,19.92666667,42.2,13.6,754.1333333,64.33333333,8.333333332999999,40.0,6.93,27.66605982,27.66605982,90,0
22.0,42.93,20.63333333,43.59,23.79,38.12666667,20.39,40.76666667,19.89,57.095,15.69666667,36.33333333,21.2,37.09,22.7,41.03,20.0,42.2,13.9,754.0166667000001,63.16666667,8.166666667000001,40.0,6.92,20.10362664,20.10362664,80,0
22.0,42.79,20.76,43.53,23.7225,38.2,20.39,40.86333333,19.89,56.36333333,15.96333333,34.59333333,21.26,37.03,22.7,40.86333333,20.0,42.2,14.1,753.9,62.0,8.0,40.0,6.9,3.8807265930000003,3.8807265930000003,80,0
22.0,42.66333333,20.82333333,43.29,23.7,38.2,20.39,40.73,19.96333333,55.89,16.1,33.36333333,21.29,36.86333333,22.7,40.73,20.0,42.2,14.0,753.7833333,62.66666667,8.0,40.0,6.97,49.43526245,49.43526245,80,0
22.0,42.59,20.89,43.15666667,23.6,38.12666667,20.39,40.59,19.89,55.4,16.1,31.83,21.29,36.73,22.79,40.56,20.0,42.16333333,13.9,753.6666667000001,63.33333333,8.0,40.0,7.03,4.005568591,4.005568591,70,0
22.0,42.46666667,20.89,42.96666667,23.6,38.2,20.39,40.53,19.89,55.0,15.83333333,29.03333333,21.29,36.66333333,22.79,40.5,20.0,42.1725,13.8,753.55,64.0,8.0,40.0,7.1,15.39701158,15.39701158,70,0
22.0,42.32666667,20.9175,42.7225,23.6,38.23,20.39,40.4,19.89,54.63333333,15.5,30.5,21.29,36.59,22.79,40.4,20.0,42.2,13.7,753.4333333,64.66666667,8.0,40.0,7.17,12.06299276,12.06299276,70,0
22.0,42.26,21.0,42.53,23.6,38.29,20.39,40.4,19.96333333,54.3,15.66,32.26333333,21.26,36.56,22.73,40.4,20.0,42.2,13.6,753.3166667,65.33333333,8.0,40.0,7.23,31.14157383,31.14157383,60,0
22.0,42.12666667,20.96333333,42.43333333,23.5,38.29,20.39,40.4,19.89,53.93,15.4,30.72333333,21.2,36.5,22.79,40.4,20.0,42.2,13.5,753.2,66.0,8.0,40.0,7.3,34.14632971,34.14632971,60,0
22.0,41.96666667,20.89,42.5,23.5,38.29,20.29,40.43333333,19.89,53.65666667,14.86,31.5,21.2,36.59,22.79,40.4,20.0,42.2,13.4,753.1333333,67.33333333,8.0,40.0,7.45,36.8699193,36.8699193,70,0
22.0,41.9,20.89,42.4,23.5,38.29,20.29,40.5,19.89,53.33333333,14.93333333,33.16666667,21.2,36.7,22.7,40.4,20.0,42.2,13.3,753.0666667,68.66666667,8.0,40.0,7.6,20.53108996,20.53108996,70,0
22.0,41.76,20.89,42.26666667,23.42666667,38.29,20.29,40.53,19.89,53.12666667,15.03333333,34.13333333,21.2,36.7,22.76,40.46666667,20.0,42.2,13.2,753.0,70.0,8.0,40.0,7.75,1.251538109,1.251538109,80,0
22.0,41.7,20.92666667,42.2,23.39,38.29,20.29,40.59,19.89,52.83333333,15.16,34.8,21.13333333,36.79,22.7,40.5,20.0,42.2,13.0,752.9333333,71.33333333,8.0,40.0,7.9,23.85827674,23.85827674,60,0
22.0,41.59,20.92666667,42.12666667,23.39,38.29,20.29,40.62666667,19.89,52.56666667,14.89666667,33.93,21.13333333,36.86333333,22.7,40.56,20.0,42.2,12.9,752.8666667,72.66666667,8.0,40.0,8.05,25.70484786,25.70484786,80,0
22.0,41.53,20.85666667,42.16333333,23.39,38.29,20.29,40.7,19.89,52.33333333,14.63,34.32333333,21.1,37.0,22.7,40.62666667,20.0,42.2,12.8,752.8,74.0,8.0,40.0,8.2,23.24797759,23.24797759,60,0
22.0,41.5,20.79,42.09,23.39,38.29,20.29,40.73,19.89,52.12666667,14.75666667,36.66666667,21.1,37.06,22.7,40.7,20.0,42.2,12.9,752.65,73.5,7.666666667,40.0,8.23,4.6803099569999995,4.6803099569999995,50,0
22.0,41.83333333,20.89,42.29,23.35666667,38.29,20.23,40.79,19.89,51.86333333,14.96333333,36.33333333,21.1,37.12666667,22.7,40.89666667,20.0,42.12666667,13.1,752.5,73.0,7.333333333,40.0,8.27,26.42536188,26.42536188,90,0
22.0,42.09,20.89,42.36333333,23.29,38.29,20.29,41.16666667,19.89,51.65666667,14.76333333,34.63333333,21.03333333,37.12666667,22.76,41.62333333,20.0,42.2,13.3,752.35,72.5,7.0,40.0,8.3,1.693985029,1.693985029,100,10
22.0,42.03,20.79,42.43333333,23.26,38.36333333,20.29,42.09333333,19.89,51.56,14.74,36.575,21.06666667,37.2,22.84,42.245,20.0,42.2,13.4,752.2,72.0,6.666666667,40.0,8.33,28.26464648,28.26464648,100,0
21.89,41.9,20.79,42.5,23.2,38.29,20.29,42.4,19.89,51.43333333,15.03,37.52666667,21.06666667,37.26,23.0,42.59,20.0,42.23,13.6,752.05,71.5,6.333333333,40.0,8.37,38.867774,38.867774,100,0
22.0,41.79,20.79,42.5,23.1,38.4,20.29,42.4,19.89,51.36333333,14.96333333,34.69666667,21.06666667,37.36333333,23.06666667,42.72333333,20.0,42.29,13.7,751.9,71.0,6.0,40.0,8.4,31.82800401,31.82800401,120,10
22.0,41.73,20.73,42.5,23.1,38.4,20.29,42.59,19.89,51.1725,14.89,34.03,21.0,37.29,23.2,42.96333333,20.0,42.29,13.7,751.7833333,70.0,6.0,40.0,8.22,39.42589227,39.42589227,110,0
21.96333333,41.7,20.76,42.5,23.1,38.4,20.29,42.59,19.89,51.0,14.96,34.66333333,21.1,37.4,23.26,43.22333333,20.0,42.29,13.7,751.6666667000001,69.0,6.0,40.0,8.03,41.48707871,41.48707871,110,0
21.96333333,41.7,20.76,42.5,23.1,38.4,20.32333333,42.59,19.89,50.86333333,15.23333333,35.13,21.1,37.4,23.32333333,43.56666667,20.0,42.29,13.8,751.55,68.0,6.0,40.0,7.85,33.29763326,33.29763326,110,10
21.96333333,41.7,20.76,42.5,23.1,38.4,20.32333333,42.46333333,19.89,50.73,15.26333333,32.65666667,21.1,37.36333333,23.39,43.96,20.0,42.29,13.8,751.4333333,67.0,6.0,40.0,7.67,0.6471559170000001,0.6471559170000001,100,0
21.89,41.7,20.7,42.56,23.1,38.4,20.29,42.245,19.92666667,50.66333333,15.06333333,29.79,21.1,37.29,23.5,44.4,20.0,42.29,13.8,751.3166667,66.0,6.0,40.0,7.48,40.93640725,40.93640725,110,10
21.96333333,41.59,20.6,42.5,23.1,38.4,20.29,42.06,19.92666667,50.53,14.73333333,29.56666667,21.1,37.16333333,23.56666667,44.4,20.0,42.29,13.8,751.2,65.0,6.0,40.0,7.3,10.93982301,10.93982301,100,0
21.89,41.59,20.6,42.5,23.1,38.4,20.29,41.93333333,19.89,50.46666667,14.46,30.69333333,21.1,37.09,23.6,44.4,20.0,42.29,13.7,751.1333333,65.66666667,5.833333333,40.0,7.32,17.99335518,17.99335518,110,10
21.89,41.5,20.53333333,42.5,23.03333333,38.4,20.26,41.79,19.89,50.32666667,14.3,31.83,21.0,37.0,23.6,44.32666667,20.0,42.2,13.6,751.0666667,66.33333333,5.666666667,40.0,7.33,23.59824197,23.59824197,110,0
21.89,41.5,20.46333333,42.5,23.0,38.4,20.26,42.32333333,19.89,50.2,14.3,32.09,21.05,36.975,23.7,44.29,20.0,42.12666667,13.4,751.0,67.0,5.5,40.0,7.35,20.41887428,20.41887428,100,0
21.89,41.4,20.39,42.43333333,23.0,38.4,20.32333333,42.86,19.89,50.12666667,14.26333333,32.26666667,21.0,36.9,23.7,44.36333333,20.0,41.96666667,13.3,750.9333333,67.66666667,5.333333333,40.0,7.37,44.81448444,44.81448444,100,0
21.89,41.4,20.35666667,42.5,23.0,38.36333333,20.39,43.06,19.89,50.06,14.19,32.39333333,21.0,36.9,23.7,44.65666667,20.0,41.82666667,13.2,750.8666667,68.33333333,5.166666667,40.0,7.38,3.662141296,3.662141296,120,10
21.85666667,41.46333333,20.29,42.63333333,23.0,38.29,20.39,43.02666667,19.89,49.93333333,13.96333333,33.52666667,21.0,36.9,23.7,44.86333333,20.0,41.66333333,13.1,750.8,69.0,5.0,40.0,7.4,22.92819998,22.92819998,240,0
21.85666667,41.86333333,20.29,42.8,23.0,38.32666667,20.39,42.82666667,19.89,49.9,13.89,34.25,21.0,36.9,23.7,45.0,20.0,41.59,13.2,750.6333333,68.33333333,5.333333333,40.0,7.33,41.72263031,41.72263031,470,0
21.92666667,44.76333333,20.29,43.19333333,23.0,38.4,20.35666667,42.73,19.89,49.79,13.8225,34.1475,20.92666667,36.96666667,23.65,44.95,19.89,41.5,13.2,750.4666667,67.66666667,5.666666667,40.0,7.27,9.631860245,9.631860245,180,10
22.06666667,46.89666667,20.32333333,44.26333333,23.0,38.43333333,20.35666667,42.99,19.85666667,49.9,13.72666667,33.89,20.89,37.0,23.7,44.26666667,19.89,41.43333333,13.3,750.3,67.0,6.0,40.0,7.2,1.649844204,1.649844204,100,10
22.2,45.8,20.46333333,44.93,23.0,38.56,20.39,43.59666667,19.85666667,50.02666667,13.56666667,33.5,20.89,37.0,23.63333333,43.8,19.96333333,41.36333333,13.4,750.1333333,66.33333333,6.333333333,40.0,7.13,25.7229676,25.7229676,100,20
22.26,45.8,20.53333333,44.83333333,23.06666667,38.79,20.39,43.93,19.99333333,54.59333333,13.4175,34.5175,20.89,37.03,23.6,43.59,19.89,41.29,13.4,749.9666667,65.66666667,6.666666667,40.0,7.07,39.50633092,39.50633092,120,40
22.5,43.32666667,20.85666667,44.76,23.0,39.09,20.6,43.69333333,20.73,59.42666667,12.63,35.83333333,20.79,37.19333333,23.89,43.46666667,19.89,41.09,13.4,749.2,65.0,7.666666667,40.0,6.93,27.95354195,27.95354195,140,0
22.6,43.29,20.96,44.93333333,23.0,39.09,20.6,43.36,20.79,56.29333333,12.53333333,36.36333333,20.79,37.36333333,23.89,43.32666667,19.89,41.09,13.3,749.05,65.0,7.833333333,40.0,6.92,14.81164247,14.81164247,140,0
22.66666667,43.29,21.16666667,44.8,23.06666667,39.29,20.55,43.1,20.92666667,53.76666667,12.53333333,36.15666667,20.79,37.29,23.92666667,43.2,19.89,41.03,13.3,748.9,65.0,8.0,40.0,6.9,46.41698424,46.41698424,120,0
22.7,43.16333333,21.29,44.6,23.06666667,39.36333333,20.5,42.86333333,21.0,52.16,12.43333333,36.26666667,20.79,37.29,24.0,43.2,19.85666667,40.96666667,13.3,748.8,65.0,7.666666667,40.0,6.87,45.5539622,45.5539622,120,0
22.76,43.03,21.42666667,44.26,23.1,39.43333333,20.5,42.73,21.1,50.76333333,12.22666667,36.99333333,20.79,37.29,24.0,43.43333333,19.85666667,40.96666667,13.3,748.7,65.0,7.333333333,40.0,6.83,15.35840232,15.35840232,120,10
